mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Model Type,Training Data
30.368888759613036,1.195792666431209,0.18484783172607422,0.016896705665109365,1000,2,linear,,"{'C': 1000, 'degree': 2, 'kernel': 'linear'}",11.671867788835156,11.735004012681985,12.91719996799625,10.575478486544906,11.054568392956547,11.59082372980297,0.7880514917214853,16,Random Forest,Subset Dataset
31.241656732559203,1.644218712209206,0.19767017364501954,0.023298489797202542,1000,3,linear,,"{'C': 1000, 'degree': 3, 'kernel': 'linear'}",11.671867788835156,11.735004012681985,12.91719996799625,10.575478486544906,11.054568392956547,11.59082372980297,0.7880514917214853,16,Random Forest,Subset Dataset
30.256249713897706,1.0853107915582265,0.19119715690612793,0.0187110866629017,1000,4,linear,,"{'C': 1000, 'degree': 4, 'kernel': 'linear'}",11.671867788835156,11.735004012681985,12.91719996799625,10.575478486544906,11.054568392956547,11.59082372980297,0.7880514917214853,16,Random Forest,Subset Dataset
1.066626739501953,0.13200201327472935,0.18339829444885253,0.008234997632787299,0.001,,poly,scale,"{'C': 0.001, 'gamma': 'scale', 'kernel': 'poly'}",15.77386839711082,15.775723904989084,15.984758262165025,12.665465837291807,11.900636222732544,14.420090524857855,1.763235621895821,48,Random Forest,Subset Dataset
1.2024415016174317,0.037487346611113234,0.5799995422363281,0.03696371448603612,0.001,,rbf,scale,"{'C': 0.001, 'gamma': 'scale', 'kernel': 'rbf'}",17.040443953025832,16.955135552779197,17.137037511034116,13.598214685478943,12.764299116117103,15.499026163687038,1.9116025124867586,55,Random Forest,Subset Dataset
1.5070253372192384,0.1211289601435826,0.26375465393066405,0.023531664801790912,0.001,,sigmoid,scale,"{'C': 0.001, 'gamma': 'scale', 'kernel': 'sigmoid'}",16.696279980000366,16.631509583530256,16.813976693479912,13.277259461702622,12.473135561590082,15.178432256060645,1.8985989170211162,52,Random Forest,Subset Dataset
0.9500781536102295,0.06476193162416954,0.17216944694519043,0.011704334635810923,0.001,,poly,auto,"{'C': 0.001, 'gamma': 'auto', 'kernel': 'poly'}",15.785011564355269,15.769295140000722,16.010237855279662,12.651801732265358,11.899151387379165,14.423099535856034,1.7716582733798982,49,Random Forest,Subset Dataset
1.2400456428527833,0.08904937944380686,0.6205870628356933,0.08843516791673256,0.001,,rbf,auto,"{'C': 0.001, 'gamma': 'auto', 'kernel': 'rbf'}",17.0402614169292,16.955503603908742,17.13611782157606,13.598799081430432,12.764360186525119,15.49900842207391,1.9113378929564295,54,Random Forest,Subset Dataset
1.388661003112793,0.09128390560490754,0.24959950447082518,0.017142190196357734,0.001,,sigmoid,auto,"{'C': 0.001, 'gamma': 'auto', 'kernel': 'sigmoid'}",16.69705867780649,16.630076658126217,16.81723961676603,13.27539025483755,12.47288544191808,15.178530129890873,1.8995125489669606,53,Random Forest,Subset Dataset
0.930598783493042,0.06586091830944633,0.16915788650512695,0.0070723384812706085,0.01,,poly,scale,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'poly'}",14.338500948282759,14.415578953376679,15.034834492079407,12.69968722423946,11.29794319950811,13.557308963497283,1.3689571712341133,46,Random Forest,Subset Dataset
1.159190797805786,0.07249693726673544,0.56619873046875,0.03458100070611602,0.01,,rbf,scale,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",16.070007373850284,15.964066584576784,16.203109359928465,12.645523551232197,11.91091565564171,14.558724505045888,1.8779879346612296,51,Random Forest,Subset Dataset
1.2361941814422608,0.07640414575600228,0.24646711349487305,0.017342016517739763,0.01,,sigmoid,scale,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'sigmoid'}",14.135378532865428,14.210153581795174,14.594262625013414,11.192654970668592,10.757121585835792,12.97791425923568,1.648623071413545,41,Random Forest,Subset Dataset
0.9396634578704834,0.05081200510082632,0.17051105499267577,0.011238687839125103,0.01,,poly,auto,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'poly'}",14.34780712118098,14.407029244330833,15.053828162364454,12.69319642581762,11.297332131933048,13.559838617125388,1.374091362812831,47,Random Forest,Subset Dataset
1.175691270828247,0.07622683050768432,0.5622848987579345,0.030201209469165134,0.01,,rbf,auto,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",16.068599302718283,15.967182945730354,16.196599883692826,12.648943549450658,11.911336630991869,14.558532462516798,1.876274953699497,50,Random Forest,Subset Dataset
1.2837868690490724,0.09203973551564024,0.2462411880493164,0.011139864402113656,0.01,,sigmoid,auto,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'sigmoid'}",14.135617892072162,14.208450786774236,14.603603948506917,11.189447265603231,10.756898851840047,12.978803748959319,1.6509927004159577,42,Random Forest,Subset Dataset
0.9819324016571045,0.07658986706904772,0.17820048332214355,0.01898824615353003,0.1,,poly,scale,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'poly'}",13.505763360401874,13.300472848549434,13.897006710413818,11.799455098904328,11.301898584877426,12.760919320629377,1.0187993097086723,37,Random Forest,Subset Dataset
1.2015992164611817,0.08206735846413814,0.6556543827056884,0.08362702404495095,0.1,,rbf,scale,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",13.2615626813046,13.17537411163145,13.980139462339759,10.630364923757899,10.53012129936348,12.315512495679439,1.4444860645556494,34,Random Forest,Subset Dataset
1.2720263957977296,0.08151915871784979,0.2579610347747803,0.03626428626804729,0.1,,sigmoid,scale,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'sigmoid'}",13.26563571785717,13.370955152381002,14.49749253617119,11.446499533340816,11.88686690499264,12.893489968948563,1.0996691328855246,40,Random Forest,Subset Dataset
1.0529277801513672,0.10071406642584843,0.17996134757995605,0.021985028970202977,0.1,,poly,auto,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly'}",13.50666181704074,13.291952447174058,13.916419163150886,11.789358496042674,11.301300693845675,12.761138523450807,1.0244730030396167,38,Random Forest,Subset Dataset
1.2010789871215821,0.08575704239630252,0.5816728591918945,0.052348657926536264,0.1,,rbf,auto,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",13.259890421443261,13.180279100327624,13.971339432585285,10.633111977306775,10.53037910693791,12.315000007720169,1.4421237948781382,33,Random Forest,Subset Dataset
1.2356155872344972,0.09447268088526663,0.24419913291931153,0.013861887478153673,0.1,,sigmoid,auto,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid'}",13.249551045849799,13.387447533383384,14.413767780236421,11.481306499853986,11.890263515273977,12.884467274919512,1.066052213743719,39,Random Forest,Subset Dataset
1.0400004863739014,0.06890208943696127,0.1668613910675049,0.0022512184938914288,1,,poly,scale,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}",12.892354148952142,12.591298200644356,13.269530860391704,11.025855784823216,11.003768708584403,12.156561540679164,0.956714612889661,27,Random Forest,Subset Dataset
1.2019309520721435,0.06884928339850502,0.6028039932250977,0.04133164191730424,1,,rbf,scale,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",10.981115046908027,11.316584507041247,12.74254103892071,10.023505853161891,10.568403505598102,11.126429990325994,0.9161796007764675,3,Random Forest,Subset Dataset
1.2189534187316895,0.054137334440850025,0.23620262145996093,0.011123530519570659,1,,sigmoid,scale,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",103.2516830272259,100.67512146721795,110.0918411502339,96.24307696733652,90.72847303406418,100.19803912921569,6.523098570105034,57,Random Forest,Subset Dataset
1.0737126350402832,0.07553707084595852,0.17499995231628418,0.016014425659780614,1,,poly,auto,"{'C': 1, 'gamma': 'auto', 'kernel': 'poly'}",12.89734959777657,12.588702554034281,13.275225763733928,11.028051169173576,11.004352985589728,12.158736414061618,0.9579163854481532,28,Random Forest,Subset Dataset
1.1985839366912843,0.08957507257623393,0.6050696849822998,0.05701820496145028,1,,rbf,auto,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",10.980696431551449,11.317005692416865,12.742568849240724,10.023750270271726,10.568567868718139,11.126517822439782,0.9161413485752189,4,Random Forest,Subset Dataset
1.341304874420166,0.0991124733681915,0.26834726333618164,0.028698013748807143,1,,sigmoid,auto,"{'C': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",102.93553895432106,101.36434973795446,108.19785163181686,97.30497974147858,90.82353808788157,100.1252516306905,5.815079674441668,56,Random Forest,Subset Dataset
1.8373384475708008,0.1866867407595623,0.18030738830566406,0.022585432742587563,10,,poly,scale,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}",12.766417029785277,12.54522173241407,13.324306775934042,11.065217133120028,11.376520189306042,12.215536572111892,0.8565881450023569,30,Random Forest,Subset Dataset
1.386213779449463,0.12446691612147753,0.6283231735229492,0.04990435573690752,10,,rbf,scale,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",10.637240113806492,10.98566449263967,12.538084235244241,9.897166982662418,10.546884939898476,10.92100815285026,0.8818002856372131,2,Random Forest,Subset Dataset
1.302813673019409,0.09065575255139016,0.2596002101898193,0.02361733997140335,10,,sigmoid,scale,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",1014.7839845825885,990.5883542946046,1090.3996795992439,970.6643028730743,917.6750400434821,996.8222722785988,56.68640002165638,59,Random Forest,Subset Dataset
1.8777144432067872,0.13720022021044911,0.1922006607055664,0.016846296979795828,10,,poly,auto,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly'}",12.766592915327914,12.547081626700086,13.317738460049819,11.06599511058384,11.377388737669893,12.21495937006631,0.8546777072950118,29,Random Forest,Subset Dataset
1.39316987991333,0.17825410572571235,0.6237053871154785,0.05217966092339471,10,,rbf,auto,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",10.636454979172369,10.985409502471777,12.53591743546548,9.899063121534892,10.547104832347935,10.92078997419849,0.8805935652346376,1,Random Forest,Subset Dataset
1.4064622879028321,0.16911697400720593,0.2636000156402588,0.02681408805990432,10,,sigmoid,auto,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",1011.1188534845337,996.6837088512486,1072.3983627420598,979.1619817439864,918.5111445659957,995.5748102775648,49.704918593453044,58,Random Forest,Subset Dataset
7.2899253368377686,0.7559584871874678,0.186029052734375,0.02790185499030845,100,,poly,scale,"{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}",12.724240642913474,12.614110861754918,13.385164623690454,11.138625725982594,11.67818608841368,12.308065588551024,0.7989174542441367,31,Random Forest,Subset Dataset
1.7857187271118165,0.09004707325300396,0.6981176853179931,0.08245316962427057,100,,rbf,scale,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",10.898580796764154,11.19471900760003,12.709968580589106,10.031236150365656,10.835514437217531,11.134003794507297,0.8772648066938634,5,Random Forest,Subset Dataset
1.310100269317627,0.10601415038998344,0.25429692268371584,0.017763254145965635,100,,sigmoid,scale,"{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}",10116.541896982999,9875.992261704667,10870.848277651723,9695.010719967522,9185.283989235299,9948.735429108443,553.3492592542422,61,Random Forest,Subset Dataset
8.099900770187379,1.7309729702500447,0.20709967613220215,0.018837295781917347,100,,poly,auto,"{'C': 100, 'gamma': 'auto', 'kernel': 'poly'}",12.725641949186867,12.614237329328365,13.388087874648267,11.13865369652714,11.678080648874902,12.308940299713111,0.7998700722125739,32,Random Forest,Subset Dataset
1.6536432266235352,0.0970794874984676,0.5822108268737793,0.021864196467276734,100,,rbf,auto,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",10.896573054884696,11.196017776696992,12.705955866368267,10.035703729300023,10.836290234015129,11.134108132253022,0.874774113612898,6,Random Forest,Subset Dataset
1.4375288009643554,0.12330172282554147,0.2648017883300781,0.02264696612200779,100,,sigmoid,auto,"{'C': 100, 'gamma': 'auto', 'kernel': 'sigmoid'}",10078.016343404455,9936.97984601513,10706.2597047637,9794.923602954068,9195.491455336454,9942.334190494763,486.1120157642497,60,Random Forest,Subset Dataset
65.38887100219726,11.948354563384994,0.1439211368560791,0.025633860889910935,1000,,poly,scale,"{'C': 1000, 'gamma': 'scale', 'kernel': 'poly'}",12.704470641840386,12.613832617672546,13.444314512446459,11.152696157427512,11.795405732714874,12.342143932420356,0.7916544753844199,36,Random Forest,Subset Dataset
8.404774904251099,1.1910187748565526,0.672435712814331,0.08167569022986688,1000,,rbf,scale,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",11.267159981940662,11.736919470173701,13.025609813925588,10.624462927442382,11.451930631111388,11.621216564918743,0.7916109101443637,25,Random Forest,Subset Dataset
1.5340571880340577,0.1270287654984839,0.27639012336730956,0.02838297433871715,1000,,sigmoid,scale,"{'C': 1000, 'gamma': 'scale', 'kernel': 'sigmoid'}",101136.89138746698,98735.81925741126,108673.75662733897,97040.61054859626,91888.30498286904,99495.07656073649,5502.864210310373,63,Random Forest,Subset Dataset
69.6261079788208,16.84173094319867,0.1345242977142334,0.023472495859739054,1000,,poly,auto,"{'C': 1000, 'gamma': 'auto', 'kernel': 'poly'}",12.701588307925222,12.614365826600084,13.440332200737092,11.151272450212717,11.79051694660435,12.339615146415893,0.7914237469578459,35,Random Forest,Subset Dataset
7.153473281860352,1.2162067647313997,0.6187808990478516,0.09501501297968129,1000,,rbf,auto,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",11.266298950367636,11.736866464463168,13.017024840087275,10.636319778979967,11.453184420732855,11.62193889092618,0.7856049929920469,26,Random Forest,Subset Dataset
1.4603334426879884,0.14762174663743766,0.2851168155670166,0.03901000740957029,1000,,sigmoid,auto,"{'C': 1000, 'gamma': 'auto', 'kernel': 'sigmoid'}",100768.15521316732,99310.34796181734,107056.09985642639,97931.88283660678,91989.22898085193,99411.14296977395,4849.124157240299,62,Random Forest,Subset Dataset
