mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Model Type,Training Data
0.0302030086517334,0.0038694124520160145,0.009402084350585937,0.008454437533975652,0.001,{'alpha': 0.001},9.60381306070059,10.255419198023656,11.337947843742903,8.9790468705021,9.223768176883823,9.879999029970614,0.8467806636876658,5,Ridge Regression,Full Dataset
0.014998960494995116,0.005255222734614478,0.009400081634521485,0.010480497682763525,0.01,{'alpha': 0.01},9.603812863594863,10.255422859167961,11.337939781567448,8.979023863127008,9.103422588257688,9.855924391142995,0.8665728319203464,4,Ridge Regression,Full Dataset
0.009200286865234376,0.0014689060829132232,0.006400918960571289,0.0022463935905478565,0.1,{'alpha': 0.1},9.603807603808118,10.255455803776593,11.337863355693099,8.97881921303402,9.017950733944716,9.838779342051309,0.8819722103185502,1,Ridge Regression,Full Dataset
0.008401107788085938,0.001356640510138451,0.0035972118377685545,0.0004914110198418063,1,{'alpha': 1},9.603606108205812,10.255649770376422,11.337257977660888,8.977691160141799,9.020609555282364,9.838962914333456,0.8815214250169433,3,Ridge Regression,Full Dataset
0.006599855422973633,0.0012015001230983432,0.002998495101928711,0.0006338495491038774,10,{'alpha': 10},9.601426418731036,10.257478952484115,11.333929242219066,8.97266011530349,9.028427111801454,9.838784368107833,0.8802218186166215,2,Ridge Regression,Full Dataset
